monitor_rank,monitor_group,monitor_group_rank,sample_id,y_true,oof_fold,dynamic_bucket,oof_mean_p_defect,oof_correct_rate,oof_std_p_defect,group_population_size,sampling_rule
1006,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,106,Det/images/train/00411752.png,1,6,possible_noise_or_label_issue,0.1031242241,0.005,0.0867086071,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1007,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,107,Det/images/train/01281998.png,1,5,possible_noise_or_label_issue,0.1040460062,0.0,0.0370804106,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1008,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,108,Det/images/train/01296565.png,1,7,possible_noise_or_label_issue,0.1050678792,0.005,0.0785760786,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1009,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,109,Det/images/train/01291895.png,1,7,possible_noise_or_label_issue,0.1057988207,0.01,0.1028389198,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1010,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,110,Det/images/train/00860273.png,1,3,possible_noise_or_label_issue,0.1065641391,0.005,0.0785370306,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1011,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,111,Det/images/train/01170691.png,1,9,possible_noise_or_label_issue,0.1074106502,0.0,0.086189886,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1012,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,112,Det/images/train/00502684.png,1,1,possible_noise_or_label_issue,0.1089601832,0.0,0.1058271023,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1013,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,113,Det/images/train/01200292.png,1,4,possible_noise_or_label_issue,0.1100329438,0.015,0.1068006592,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1014,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,114,Det/images/train/00275634.png,1,1,possible_noise_or_label_issue,0.1122038768,0.0,0.1068418484,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1015,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,115,Det/images/train/01046968.png,1,3,possible_noise_or_label_issue,0.1131377989,0.04,0.1302477082,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1016,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,116,Det/images/train/00273978.png,1,8,learnable_hard,0.1138213705,0.05,0.1287995596,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1017,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,117,Det/images/train/01246801.png,1,1,possible_noise_or_label_issue,0.1151190082,0.005,0.0900763208,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1018,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,118,Det/images/train/00300801.png,1,3,possible_noise_or_label_issue,0.1162947283,0.01,0.1270452324,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1019,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,119,Det/images/train/00601568.png,1,1,possible_noise_or_label_issue,0.1172028869,0.015,0.1166475189,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1020,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,120,Det/images/train/01289740.png,1,1,possible_noise_or_label_issue,0.1180326635,0.0,0.0427052886,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1021,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,121,Det/images/train/01170772.png,1,9,possible_noise_or_label_issue,0.118810786,0.005,0.0926941163,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1022,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,122,Det/images/train/00718920.png,1,1,possible_noise_or_label_issue,0.120177894,0.04,0.1348280311,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1023,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,123,Det/images/train/00650954.png,1,9,possible_noise_or_label_issue,0.120859054,0.015,0.0998470216,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1024,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,124,Det/images/train/01282271.png,1,2,possible_noise_or_label_issue,0.1221790926,0.0,0.0860494318,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1025,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,125,Det/images/train/01215254.png,1,2,possible_noise_or_label_issue,0.1240949113,0.0,0.0335264953,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1026,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,126,Det/images/train/00708928.png,1,3,possible_noise_or_label_issue,0.1253062449,0.04,0.1575139498,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1027,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,127,Det/images/train/00728982.png,1,3,possible_noise_or_label_issue,0.1267748439,0.045,0.1388119488,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1028,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,128,Det/images/train/00853702.png,1,0,possible_noise_or_label_issue,0.1286541644,0.02,0.1357826864,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1029,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,129,Det/images/train/00436645.png,1,9,possible_noise_or_label_issue,0.1309133418,0.0,0.0519722444,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1030,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,130,Det/images/train/00513696.png,1,9,possible_noise_or_label_issue,0.1314389677,0.02,0.1442087795,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1031,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,131,Det/images/train/01104360.png,1,8,possible_noise_or_label_issue,0.1324756182,0.005,0.0727773138,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1032,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,132,Det/images/train/01108223.png,1,1,possible_noise_or_label_issue,0.1337394756,0.03,0.1499214402,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1033,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,133,Det/images/train/01284129.png,1,0,possible_noise_or_label_issue,0.1350113399,0.005,0.099925387,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1034,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,134,Det/images/train/00808252.png,1,3,possible_noise_or_label_issue,0.1359835314,0.025,0.1219952182,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1035,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,135,Det/images/train/00916623.png,1,0,possible_noise_or_label_issue,0.1383778659,0.04,0.1220609752,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1036,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,136,Det/images/train/01104401.png,1,8,possible_noise_or_label_issue,0.1395635084,0.0,0.0722696001,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1037,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,137,Det/images/train/01042866.png,1,1,learnable_hard,0.1406570059,0.065,0.1413598538,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1038,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,138,Det/images/train/00737592.png,1,2,possible_noise_or_label_issue,0.141918436,0.0,0.117183906,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1039,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,139,Det/images/train/00541756.png,1,8,possible_noise_or_label_issue,0.1431606589,0.01,0.1299474948,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1040,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,140,Det/images/train/01199897.png,1,3,possible_noise_or_label_issue,0.1436696314,0.005,0.1104937347,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1041,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,141,Det/images/train/00488634.png,1,5,learnable_hard,0.1450640923,0.1,0.1990493299,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1042,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,142,Det/images/train/01185603.png,1,2,possible_noise_or_label_issue,0.1460618785,0.0,0.0620707459,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1043,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,143,Det/images/train/01162407.png,1,6,possible_noise_or_label_issue,0.1473509632,0.005,0.1007789387,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1044,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,144,Det/images/train/00169041.png,1,6,possible_noise_or_label_issue,0.1486622488,0.0,0.0808119881,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1045,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,145,Det/images/train/00915447.png,1,9,possible_noise_or_label_issue,0.150302938,0.015,0.1227467299,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1046,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,146,Det/images/train/01169554.png,1,8,possible_noise_or_label_issue,0.1521006975,0.035,0.1407890708,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1047,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,147,Det/images/train/00287350.png,1,8,possible_noise_or_label_issue,0.1535403911,0.0,0.0403080259,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1048,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,148,Det/images/train/00158796.png,1,5,possible_noise_or_label_issue,0.1545774424,0.0,0.0994197864,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1049,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,149,Det/images/train/00423789.png,1,4,possible_noise_or_label_issue,0.1562214149,0.02,0.1121300032,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1050,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,150,Det/images/train/00617282.png,1,5,possible_noise_or_label_issue,0.1579123831,0.0,0.1134990315,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1051,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,151,Det/images/train/00359970.png,1,5,possible_noise_or_label_issue,0.1586199086,0.02,0.0928954094,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1052,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,152,Det/images/train/01169655.png,1,8,possible_noise_or_label_issue,0.1602562762,0.0,0.084291114,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1053,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,153,Det/images/train/01065182.png,1,8,possible_noise_or_label_issue,0.1611496987,0.035,0.1329931936,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1054,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,154,Det/images/train/01171976.png,1,4,possible_noise_or_label_issue,0.1620933107,0.0,0.0927755639,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1055,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,155,Det/images/train/00464020.png,1,5,learnable_hard,0.1629282631,0.085,0.1876682023,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1056,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,156,Det/images/train/00552749.png,1,7,persistent_hard,0.1638610127,0.125,0.2093994452,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1057,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,157,Det/images/train/01263981.png,1,7,learnable_hard,0.1649236675,0.13,0.2439881354,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1058,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,158,Det/images/train/00567286.png,1,6,learnable_hard,0.1669101278,0.06,0.1991267544,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1059,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,159,Det/images/train/01033172.png,1,5,possible_noise_or_label_issue,0.1690710665,0.0,0.0897909179,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1060,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,160,Det/images/train/00146011.png,1,4,possible_noise_or_label_issue,0.1699111346,0.005,0.1306824661,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1061,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,161,Det/images/train/00629709.png,1,9,possible_noise_or_label_issue,0.1714027434,0.01,0.1630127081,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1062,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,162,Det/images/train/00300015.png,1,3,learnable_hard,0.1723435821,0.15,0.209454306,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1063,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,163,Det/images/train/00927176.png,1,9,learnable_hard,0.1740784007,0.08,0.1704116028,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1064,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,164,Det/images/train/00438021.png,1,2,possible_noise_or_label_issue,0.1757561874,0.0,0.0690244923,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1065,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,165,Det/images/train/01093156.png,1,4,possible_noise_or_label_issue,0.1775448705,0.045,0.1208179693,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1066,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,166,Det/images/train/01101545.png,1,0,possible_noise_or_label_issue,0.1791674937,0.0,0.0928178844,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1067,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,167,Det/images/train/01034402.png,1,7,possible_noise_or_label_issue,0.1800349029,0.0,0.0833746771,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1068,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,168,Det/images/train/00160421.png,1,6,learnable_hard,0.1815985284,0.045,0.1431389267,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1069,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,169,Det/images/train/01032077.png,1,2,possible_noise_or_label_issue,0.182988261,0.0,0.0741036767,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1070,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,170,Det/images/train/00411855.png,1,6,possible_noise_or_label_issue,0.1841729114,0.025,0.1210503123,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1071,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,171,Det/images/train/01202827.png,1,8,possible_noise_or_label_issue,0.1852138183,0.03,0.1132634344,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1072,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,172,Det/images/train/00446350.png,1,9,learnable_hard,0.1858333203,0.085,0.1830830133,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1073,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,173,Det/images/train/00762685.png,1,6,possible_noise_or_label_issue,0.1878234976,0.08,0.1798175489,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1074,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,174,Det/images/train/01221510.png,1,2,possible_noise_or_label_issue,0.1891822627,0.01,0.12250625,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1075,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,175,Det/images/train/01042439.png,1,1,learnable_hard,0.1901144867,0.07,0.1945137459,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1076,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,176,Det/images/train/01035288.png,1,1,learnable_hard,0.1908973857,0.105,0.1472172983,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1077,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,177,Det/images/train/00602448.png,1,0,learnable_hard,0.1924021154,0.025,0.0991022537,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1078,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,178,Det/images/train/00792804.png,1,3,possible_noise_or_label_issue,0.1938098653,0.02,0.1027359349,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1079,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,179,Det/images/train/00618763.png,1,4,possible_noise_or_label_issue,0.1955064319,0.005,0.0672541423,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1080,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,180,Det/images/train/01166101.png,1,8,possible_noise_or_label_issue,0.1979000849,0.02,0.1124611157,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1081,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,181,Det/images/train/01265067.png,1,8,possible_noise_or_label_issue,0.199207081,0.0,0.1360471842,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1082,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,182,Det/images/train/00892923.png,1,9,possible_noise_or_label_issue,0.200279994,0.025,0.1333740829,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1083,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,183,Det/images/train/01263548.png,1,7,possible_noise_or_label_issue,0.2017593315,0.035,0.1274703276,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1084,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,184,Det/images/train/00915867.png,1,9,possible_noise_or_label_issue,0.2026824203,0.01,0.1312442797,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1085,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,185,Det/images/train/01264976.png,1,8,persistent_hard,0.2043168178,0.125,0.1824247893,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1086,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,186,Det/images/train/01097578.png,1,9,possible_noise_or_label_issue,0.2057981434,0.04,0.111839784,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1087,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,187,Det/images/train/00549059.png,1,4,possible_noise_or_label_issue,0.2077611342,0.0,0.0844431468,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1088,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,188,Det/images/train/00666066.png,1,8,persistent_hard,0.2091759251,0.15,0.2006632956,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1089,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,189,Det/images/train/00542386.png,1,4,possible_noise_or_label_issue,0.2105731343,0.09,0.2259874528,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1090,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,190,Det/images/train/01226564.png,1,0,learnable_hard,0.2124445674,0.12,0.2521932711,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1091,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,191,Det/images/train/01055082.png,1,1,possible_noise_or_label_issue,0.2133276786,0.01,0.1668361548,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1092,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,192,Det/images/train/00977911.png,1,9,possible_noise_or_label_issue,0.2152875567,0.085,0.1854227954,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1093,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,193,Det/images/train/01039000.png,1,1,possible_noise_or_label_issue,0.2164416892,0.085,0.1540109636,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1094,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,194,Det/images/train/00202670.png,1,1,possible_noise_or_label_issue,0.2172000652,0.01,0.1303048821,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1095,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,195,Det/images/train/01243534.png,1,0,possible_noise_or_label_issue,0.2177906597,0.04,0.1285860187,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1096,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,196,Det/images/train/01272346.png,1,0,possible_noise_or_label_issue,0.2191196409,0.02,0.083607356,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1097,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,197,Det/images/train/01112443.png,1,7,possible_noise_or_label_issue,0.2208046191,0.0,0.1285252982,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1098,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,198,Det/images/train/01109649.png,1,0,learnable_hard,0.2213896496,0.05,0.1136816455,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1099,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,199,Det/images/train/00295205.png,1,3,learnable_hard,0.2228501502,0.055,0.1199986631,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1100,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,200,Det/images/train/00416774.png,1,5,possible_noise_or_label_issue,0.2247969267,0.025,0.1354474506,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1101,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,201,Det/images/train/00789053.png,1,9,possible_noise_or_label_issue,0.225628912,0.03,0.1521149387,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
