paper_id,queue_id,canonical_work_id,quota_rq,secondary_rqs,directness,relevance_class,relation,selection_phase,tie_break_key,original_source_path,source_sha256,source_bytes,merged_queue_ids
P0433,RGD12B9AB022C94D70,CWFC8910B5D0FE3F3BFD5D,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,D75103098BAB5268EB288CF2A25660B96C3EB0A8B5165FC7AC9B46C823306C4B,sources/broad_screen_primary/batch_017/RGD12B9AB022C94D70.html,043BF3FB07211CE495A8F3DF834A5F063DA94B568C1C9A100EFE4C30D91B038B,86278,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0434,RG0BFC640E71C90A19,CWD8CAD25B026147B91B1E,RQ5,RQ2;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,D77BF5E42DDF21AD9DAA2044C06EFBF8CE020CAE0EA780B3E68660B6B87AAFCF,sources/broad_screen_primary/batch_017/RG0BFC640E71C90A19.pdf,C9E13CFCF5182458EA84E151355ECC908CDC1F93A58745A0411AB639AE566517,1472275,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0435,RG86DA247B35C3DF85,CWB5B86A61D2D40B74403B,RQ6,RQ1;RQ4;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,D82463E5F292EB590643DB890FEDE1785E51F3D325E5A7E1A96D0EE58D274248,sources/broad_screen/batch_004/RG86DA247B35C3DF85.pdf,727173D8CC1DE0E2894B3D6E79EE949EDA376D3352F79206DB0858A94BC5F8EB,1325987,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0436,AX60FA7026B413D57B,CW27EA65DC3E285E30085F,RQ2,RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,D9BC64F1AEDA3DABF3BFF4467C665996DBFDA5D6AF3753A5EAD8F8953982C9A0,sources/anchor_supplement_v2/AX60FA7026B413D57B.pdf,957060A5139B26FF4A41AF8AF84AD6BE57495F11E349B805F48A1ECBDFC8CC6F,2191884,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0437,RG0446F40C92BDD5DD,CWACC978FCD30B3CA288E2,RQ5,RQ2;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,D9BEDAAC882E884B40DD6CC94DD295CFE32D37E98473E5FBC0C65C6D801CCE30,sources/broad_screen/batch_019_corrections_v1/RG0446F40C92BDD5DD.html,24BAA8121EEF421E34F3BEB3F7A66341EF11569ACDC7036637E54F50563D0CFE,6051,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0438,RG7847EF6B0844A898,CW7BC5469D2AFD3B8FFCFA,RQ5,RQ2;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,DA9D9723B6EB33789306F1BBD29F73F13A5697D807E9F6EAE9ECF675CF962356,sources/broad_screen_primary/batch_014/RG7847EF6B0844A898.pdf,D9EDC16FF6FC88EBA9EBA97BDE2C3D33B9FB74F532966443EB80F1C2DAA015A6,1703068,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0439,RG4DDDEDAFF4C57B2C,CW33CBFC970B24910A608E,RQ5,RQ2;RQ3;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,DB361DE768010D985BBB4C151F94088429683B80C5BAD3FB5926F932BB46A630,sources/broad_screen_primary/batch_023/RG4DDDEDAFF4C57B2C.html,D7A386B3689FC23627E19B7C1DFF52763B21F5E375C2B667A7526BFC279F03AB,23432,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0440,RG559EE452C029D25B,CW870D327570B5FF0C3DFC,RQ7,RQ1,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,DB52E594C301038418A84221A037A364100868231833B96C80838E8C5830F60B,sources/broad_screen/batch_007_corrections_v1/RG559EE452C029D25B.html,C0B05E04B8E53147B3FF8834B8C6E03AF8B298FEACE04E2D1B57C8ED70FD47AA,3258,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0441,RG5156030DBF440F53,CW204FB727FD32DD4CF525,RQ7,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,DB80598F7B1E13E296533D7D276342C8576CA6EBE9F4A8B45A532A19686B20CA,sources/broad_screen/batch_001/RG5156030DBF440F53.pdf,32DA7FEA79A0EF19A1BF425CE397EA3BB933BA4706BC2AD1B5A8C8F05C60AECE,2903984,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0442,RGD102186AC8A160DE,CWBC82344E1C0CD8EC33DB,RQ6,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,DBB85000FE908B38E858E4FB9AA98056A67FE09A3AE12C5D475E74D8063DA945,sources/broad_screen/batch_005_corrections_v1/RGD102186AC8A160DE.pdf,85D30A1986DF55A7AB9678A60E28BF7EDF72F715854530AA9F11F6F016259BE5,1157704,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0443,RG4624367DB03B76E0,CWD9FA234D7104680FC47E,RQ5,RQ1;RQ6,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,RQ_MINIMUM,DBE37D53FE99A021C8A8150874B656991F2FA110F1275019A57B39C11BCF5282,sources/broad_screen/batch_002/RG4624367DB03B76E0.pdf,C79FFA752ECCB366B7E3CB18C6256FF312A3EAA17C8D298A7ED6DAA304561821,4432307,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0444,RGC4A44E0A1148CFB4,CWA7BD0419ECB5CC1406AF,RQ5,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,DCBFCFFF4ADAAEBB22FBF095AD2AD67F72C47D2B4A00071D3C50A3FC39E61EAC,sources/broad_screen_primary/batch_020/RGC4A44E0A1148CFB4.pdf,C5481C40F8CC7E734F0E00908C89326B1A5A7DC936DF02B51F0A97335F27F896,10786812,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0445,RGE0493257044E0DAC,CW17ABA4810F0FE42A611C,RQ4,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,DDC16676A946A83B12132D29F7E7D423FDFFA90A2EA663A4E955D73FA5286473,sources/broad_screen_primary/batch_020/RGE0493257044E0DAC.pdf,681694037BC4CF706D96BAFCAEF1667072208174B7CA9020321066D6DDE8C4C9,1073606,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0446,RG33A7022B49B56BB8,CW38EDAFEC397BA602DA92,RQ5,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,DF3A90D3718B66C3509819729C65CE5E77D152F27BE01333F4A6364E40675CCC,sources/broad_screen/batch_010_corrections_v1/RG33A7022B49B56BB8.html,4727EC2A48CBAE9D78B986F2CEC4EC36309FAC2EBF29CB042221C6E8683562BE,4540,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0447,RGBF6D4DFEBCE6B0AB,CW6FBAB13E0190173F4E35,RQ2,RQ1;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,DF5309EC113841E5DFBEE7E82C3DA64C7108CCBA0501D49B49C81A70FFE5F36A,sources/broad_screen_primary/batch_021/RGBF6D4DFEBCE6B0AB.pdf,E7A78C0EF2925144C6C50F93DABDBE1EF9EA0095150D54444989C7C1A4999571,966053,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0448,RGD850F26F2CCD3E44,CW8C4501EE38AAC4C4BEFC,RQ5,RQ1;RQ4;RQ7,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,GLOBAL_FILL,DF7416C3D040463D84E161971A135AE0E3B22C828B7A8F0EC0C73F73F70981DE,sources/broad_screen_primary/batch_020/RGD850F26F2CCD3E44.pdf,B6CA15CC4FFCF62ADB9E39AFCB4C9529B1CB83E04ED121BD7975A0572ADCC3BA,661239,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0449,RGD0564510AF2F98BF,CW54FEC581711A6E9389EE,RQ6,RQ1;RQ4,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,DF93D235FC9BAC4B39ECBB397321DC1DC1C8A1A8F0343B570F1B68582E0F18C7,sources/broad_screen/batch_004_corrections_v3/RGD0564510AF2F98BF.pdf,0BE5B5A1063ADFAF58AFE5F72ED34E46367599CC674573589506ED9BDE81F93E,606970,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0450,RG2BD0F59797B19AD4,CW2EBAF96ECC5893159078,RQ6,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,DFD3DCDE28B6DF136B9F7CAD78646069B52D75EFB3575E9AB1D1D590D40FAFE1,sources/broad_screen/batch_001/RG2BD0F59797B19AD4.pdf,A0C45F2C823A821C2D077F3CFEE9594E586EE1F80D97A8FD0DD4BB6A75CE6813,5168440,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0451,RG4B6FE468E385D2B5,CWE325F5A9C694424E0A0F,RQ3,RQ1;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E14B90AC361C1A079508F7921F4FFC94C1278BDD8613FD3F420132140E46E578,sources/broad_screen/batch_023_corrections_v1/RG4B6FE468E385D2B5.html,42E87FD27F32B369ABC4BEA512BCD506F3D641E651E3318F32CEB315C7AE8058,6530,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0452,RG09C0B0AB9A8300CA,CW6B8DDE7C8E793D3D2709,RQ5,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E1A1087D24DDA42FD3A40340BA0EFCA9B05D7DF9E86DCC5934B20CD32B05C4F6,sources/broad_screen/batch_005/RG09C0B0AB9A8300CA.pdf,40A1576454268337A325FAA5C4294C0C7E781F838E2A7BD3773471C4F7ED6997,2537266,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0453,RG459DB09351F2B253,CW549EFDCF4F5B4CD485BD,RQ4,RQ1;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E1C66A9EAD8B148A56CDDE5C26C2FEDE5EBA6055A758FF73B5FD4B4B254099A1,sources/broad_screen/batch_021_corrections_v1/RG459DB09351F2B253.html,51D4920FBCBE15E606EB4A8CFEDECFCD8AFADE79D08A3199AD845ED420159040,5477,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0454,RGCBDDF743A884393C,CW3BE0CCA0D27130808B0A,RQ3,RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E20A59336CB8ABD6F6DE9468D12252805621EED1DD6B58D32314A69A7628953C,sources/broad_screen/batch_003_corrections_v2/RGCBDDF743A884393C.pdf,83D899D27A26A26D223963AE8D3321D6F5615B99A3DBB7A706C9D9C0B717E82C,512361,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0455,RG3462205DA427F42B,CW8DF30DC172BA8D110FC9,RQ2,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E2541B184F7619DF7AA833411E7D31DF217846CE702830068A4A4679C0C2C05E,sources/broad_screen_primary/batch_016/RG3462205DA427F42B.pdf,6DCBCB16E53269FE0CF8679F64C7B3571121861CF74ADB32026BBC475EF152F3,460574,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0456,RG624DDDCC0C8A6C94,CW256665AAA776542868B5,RQ1,RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E2AD920E1B3FA013F515DC866471A45D4C5F613095AABD0604A2933D2C84C713,sources/broad_screen/batch_011/RG624DDDCC0C8A6C94.html,D9BC0009105F78E448EA5B55AA70CA459DA9C182D3DEBA21C8E8D6C8025BE110,25432,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0457,RG245A42E2CC8F508E,CWFF9F255564B9129445C5,RQ2,RQ3;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,E2C62CDB5CDE82B9829F5E665A756E35CF665063B93125E7DC214960A76AFE07,sources/broad_screen_primary/batch_021/RG245A42E2CC8F508E.pdf,24EFCBFC36ADDDF0CB26EF5F78ECE24EBE31A47339505F08CDC0D39343AD8D82,506907,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0458,RGDFBBBD91D34DDA12,CW51CDAF6C2043D7F4F724,RQ3,RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E3BBDCD2F1C0EF7147B521C58B4094B0757444E4731CC10B8764290D4446DA09,sources/broad_screen/batch_008/RGDFBBBD91D34DDA12.pdf,292006D598E852693010ED5339FB83EFBD389BAE0E066B6703DCC879DBB97DF0,995251,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0459,RG652F7CDC08C26894,CWA1BF6B309338109EDB1D,RQ5,RQ3;RQ4,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,E4A4424A8535C1B987A66E9BF214A1E309A5A52AA786B3F65B78EFCC95427215,sources/broad_screen/batch_009_corrections_v1/RG652F7CDC08C26894.html,9282C56B32449D1F9DDF04F1B4E86A79BA93F7E41D93952230DE15BD75BF9B94,6208,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0460,RG8847A586A685ED41,CWD03815C5945AF1B164ED,RQ8,RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,E4EAC16306A11BBB1D15A70D9F469533FBDA67331FF348613E672BED790A9209,sources/broad_screen/batch_002_corrections_v1/RG8847A586A685ED41.pdf,32D0B3F3645F5A69FFC5724E898D09C2A792BB8599455C73BFA8B63C41645939,211506,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0461,RG24189E116CB7F391,CW1BFEA7EBF3E057E9333C,RQ7,RQ1;RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E5F43C55D9983591CF891D570F37C12B3D8A5F1B21B1CF49556ADF90ECCFF548,sources/broad_screen/batch_023_corrections_v1/RG24189E116CB7F391.html,711B5060A0AFAA3D1121DE9CFF4DA06BEC12EBFA8E8010E633FF02710950E76E,11109,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0462,RG4414C5B19B5209C2,CWD5C90F9C0D283797E96E,RQ5,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E641AF1F45ABC238D97B09A4D09DA6BDE2FF74352DC136428A24378D508D1368,sources/broad_screen/batch_007_corrections_v2/RG4414C5B19B5209C2.html,2CCE7CBEBF660B6C035DE8AF55C9D42115C829FF000918EAA836B9EF00CEDC92,8288,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0463,RGFC6945DFC35CF021,CWA16C709B5AB5F3154204,RQ5,RQ4;RQ7,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,GLOBAL_FILL,E67CC0AFF96E9CDB27914CCAA972BE2ADDEF789D1C239BCB781E27DD463B03B3,sources/broad_screen/batch_009/RGFC6945DFC35CF021.pdf,4596B775218E6D02F2B3EEC87FFAFD3CBC681D54DB7453BC1626708D82745031,64044,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0464,RGF42CC730BDD8DD9B,CW9931898DACDCBE6274B7,RQ2,RQ3;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E78D597EFB0B28EC498CFA6011E3DDE170F663EE20C5C78989570678F84715B6,sources/broad_screen_primary/batch_023/RGF42CC730BDD8DD9B.pdf,314D7A78B2256141654D7F2CE5E5481A14A24BFA358430B6D9D249271FD78C1B,523812,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0465,RGE1C48F6064F76B9A,CW464ACFC50647C65B7B86,RQ7,RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E7E31C510D53066EE20AE29FFE069D0E70678D5D03D62E6834AB0717A21F6D32,sources/broad_screen/batch_009_corrections_v1/RGE1C48F6064F76B9A.html,22EDEEA0BECAFCC3B2BDBFDC38F1EBBD12DAAB057300FDFCC6E3D33DF5D4CCD0,5857,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0466,RG83C810FF0195347F,CW1DA682DDBC16E69DD42A,RQ1,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E8CF200EC04C18E063E91C24AFDEF33AB737F7B12D71AFA6DB721D4CADA80C80,sources/broad_screen/batch_005/RG83C810FF0195347F.pdf,8A3E1AFB699A9FD961B22BEA7D8B8636ACACAA0DDD5AD29726AA6DA7F54B2746,972829,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0467,RG7A9F64D6BE2FF808,CWE9EF786ABBE6E61B38FA,RQ2,RQ4;RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,E9834819881E9E1ACE449F2CB36C74E6CF4301D91FC66C83C5C932901B50F966,sources/broad_screen_primary/batch_016/RG7A9F64D6BE2FF808.pdf,E67BCC1AE2D0060C174A68A18F0C76C31F317A8B59B6E3F68CCBD28B22A32AFD,215435,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0468,RGF22429890132EBC0,CW8F085E8AE91AC7A99214,RQ4,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EB0B7CD567BCF64DC805793D591A54C2266A1CC34190669492E37C989DF3F067,sources/broad_screen/batch_010/RGF22429890132EBC0.pdf,8E058ADC271B948C8D0B2BCBF7DA5B9E969CB663747A90878BCD7C3725F656AB,10377214,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0469,RGD9F8F092349136B1,CW50FF2FD6A1526CCC4FC0,RQ6,RQ3;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EBA65A896465E72350EA3704FD3E6E1ABFA1BA5F6AA04A273DA3407CD26D65FA,sources/broad_screen_primary/batch_015/RGD9F8F092349136B1.pdf,DC82A8CAFABFC66C66A71FA8DB01DC4066252280B73AB83BA09365D15ED7074B,1063171,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0470,RG89CDA19BD25B4468,CW0D6BE41715C509B33E1E,RQ4,RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EBB2B06EDFE596A7FB4F557B39C79F9917CB975A50725C738FE46482CD98185D,sources/broad_screen/batch_002_corrections_v2/RG89CDA19BD25B4468.pdf,DCD6AB2C53575721BF7CD9D31E20969A125079DC32BFE9F02B6DB47D60003AAD,643539,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0471,RG3DABAD3E9CB489E4,CW3073B4D03E5D1D452B9F,RQ4,RQ1;RQ2;RQ3;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,EC02F83455B12021B8665D38AE1BB126391DC3A8D5EF63E6B5477B3CA736BCE6,sources/broad_screen_primary/batch_013/RG3DABAD3E9CB489E4.pdf,55976D603D1EF3620A1B0289F27A5F51ABFB60FA0A00F1A2F12364BC146CD88B,3044218,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0472,RG7331055CADB138B9,CWBB7F6537FC3851F93AA6,RQ3,RQ1;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,ED32CFEE4F964BDFF2906DD396DB3EDE3B31B140817E300ACC87123380D459B7,sources/broad_screen/batch_010/RG7331055CADB138B9.pdf,D8E7E2B8FBABD424BAA3BF91D35F585CBCB0BCFD0E89AF88C008ED9A5A93C829,1441773,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0473,RG996747A81DBCC7DC,CW24336FB541F71A7C7E73,RQ7,RQ4;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EE024DB5C1A8BE6DEC98AC747D230A4C20ACC0E66A1CDF0DB38BA3FAE3282E46,sources/broad_screen/batch_006/RG996747A81DBCC7DC.html,61F7FA9A409A708D1577EC7F03B653480920DB9EA894FD21F4D55EA9158E1D9F,41589,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0474,RG0E4A6EDAE8FA4E36,CWC821D8A8D4ED47BC4893,RQ1,RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EE2900B144D257F5087ECC0758929D392A4867B9ADDCF2423BC6132F0BF5CBE7,sources/broad_screen_primary/batch_018/RG0E4A6EDAE8FA4E36.pdf,10CA24583D534554EBAD332BEEE222EED0DA9CCDE886FDCA0983A3AF64F1DEF8,991011,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0475,RG8D6A4A01FBEECD31,CW4B7FCC2E249C9FA8AF2F,RQ6,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EF031691CB76E45105530CFAA3D87EFAEB28A5C6A4E2A55FCA5B82EBD3FABCFB,sources/broad_screen/batch_009_corrections_v1/RG8D6A4A01FBEECD31.html,C1B3CDD46DD172EFDD1BA612C2A6FA8429E8F8E71D0C3DA1A176CD7474E960E8,17649,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0476,RGA715026D32D16F9D,CW88F86EF870BFBAD35193,RQ2,RQ1;RQ3;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,EF76C9967AAAFCDB459AA67044F19B8B2ACA989675157B3D25FFCFDF4C5844F6,sources/broad_screen_primary/batch_018/RGA715026D32D16F9D.pdf,BD66704C09AC2C7FD693E6FDBE41E1C05C984924C59B9E75AAC74933EAD36CE0,1300391,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0477,RGF4ADCF2344ACE039,CW35FA2574780F5251049C,RQ1,RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F02D095E96FD96DB20BCD4FE3B2B2D7F6C99A4CFCD02E99B62FBA89FEDAF7DDA,sources/broad_screen/batch_008/RGF4ADCF2344ACE039.pdf,3558C88855AD2540FEDD97BA384EA1DA42BA3A5B47760C84B9BC7F7B0F02EBD0,501540,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0478,RG726D7C1FF0238F0A,CW51D6CD7A92A951B40D10,RQ3,RQ1;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F0DA7CDC4BA98761BD1431F0B21C3C195F4822F67B78C12322881E7C5F6FD98E,sources/broad_screen/batch_018_corrections_v1/RG726D7C1FF0238F0A.html,B1A54E98481802549F8ECE3C1BBACA5FF7C77ADA6DFF9752B21CC1E67955DCE8,6869,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0479,RG96ED71161DE9A09A,CWC1C023FA7FF5838C75B6,RQ7,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F16F10BEF930F25339FA5D495A5F09911E13FB8D58D87300F3ECE18DE8D68673,sources/broad_screen/batch_007/RG96ED71161DE9A09A.pdf,FE9760A4EA79D72DBF11C2427405E453B042F6AB5B8E7E116EDCF100C65281DC,1499290,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0480,RGF2CC19D4B7907D48,CW60FFABDD562B2E3C1A16,RQ8,RQ3;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,RQ_MINIMUM,F1F93EE08C45DEADF712BB83DC52998B981B62EA38B2C96EFA086B7CD6A54DF8,sources/broad_screen/batch_005/RGF2CC19D4B7907D48.html,614E2428A2F414819659E637FBA5A5890B0B5665CB25CC7033350C15A6E4951B,9490,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0481,RGF88E946F45CEE8AD,CW43A47F173625867E2C1C,RQ5,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F241438B6BD7EB1AD9908850F87538478F773A21832C9F17572A375D640A60DD,sources/broad_screen/batch_008_corrections_v1/RGF88E946F45CEE8AD.html,5162B9BBA3E1C94F66A668A3792D481ECA218A654722FDCA7FD4F235AE9A2B8C,13766,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0482,RG8091C63BD608CE7E,CW0C6061E28041372E480D,RQ3,RQ2;RQ6,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,F2477B7CF4D17F5C7D28A41D77EE3BA6BC208829E89C5D220ADA45EFD949578D,sources/broad_screen_primary/batch_023/RG8091C63BD608CE7E.pdf,76AE410E35C97B619AFE07652A6B80291465D0FD56C8388074E6E551CE8D65D8,3134824,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0483,RG03F173486CBE53AB,CW7DE4984941ED2369A5DC,RQ3,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F27CF03A8EC5AC52040F27B7B2B521B5A88DDF2634C6C2D02C005F805DA40E94,sources/broad_screen/batch_004/RG03F173486CBE53AB.pdf,3A5E9772891A0620A7FD7A331849016ED910AA556D4FE81E90E4B293589081E3,1931798,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0484,RGEFF631EEEB2AA8A0,CWA6AF3FE055C0ED4DE5AF,RQ4,RQ1;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,GLOBAL_FILL,F385E3705D3F2FC65648FAD689EA864960FDF66FB91837CE7E1E7FD26D2A0D03,sources/broad_screen/batch_008/RGEFF631EEEB2AA8A0.pdf,D097EF622B6C9272BE5C6CAABF6C51AB5990CC55FFE6AD8FDB9DC158CD3E0335,19316090,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0485,RGDEC48B539D1AAC51,CW0393C46B39C61B6DD04D,RQ8,RQ3,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,RQ_MINIMUM,F4190DA229208E510313529E7CB189B69148DC675F95FFF00175142E3149DF91,sources/broad_screen/batch_003/RGDEC48B539D1AAC51.pdf,92FA6CBD6C1DB41E125DED3D182E781CEACAA36F1871D3F12C7D9F2EE45C6BBB,656109,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
